IRIG_TIME,Delta_Irig,AMB_AIR_TEMP,AMB_AIR_TEMP_C,EVENT,LEFT_FUEL_FLOW,FF1LE_ANA1,RIGHT_FUEL_FLOW,FF1RE_ANA1,LEFT_AB_FUEL_FLOW,FF2LE_ANA1,RIGHT_AB_FUEL_FLOW,FF2RE_ANA1,GPS_DAYS,GPS_HOURS,GPS_MINUTES,GPS_SECONDS,GPS_MICROSECONDS,GPS_ALTITUDE,GPS_P_ALTM,GPS_P_ALTS,GPS_LAT_DIRECT,GPS_LAT_DEG,GPS_LAT_MIN,GPS_LONG_DIRECT,GPS_LONG_DEG,GPS_LONG_MIN,GPS_SPEED,ADC_PRESSURE_ALTITUDE,ADC_MACH,ADC_COMPUTED_AIRSPEED,ADC_TRUE_AIRSPEED,ADC_TOTAL_AIR_TEMP,ADC_AMBIENT_AIR_TEMP,ADC_STATIC_PRESSURE,ADC_AOA_UNCORRECTED,ADC_AOA_NORMALIZED,ADC_AOA_CORRECTED,ADC_STATIC_PR_UNCORRECTED,EED_LEFT_FUEL_QTY,EED_LEFT_ENGINE_OIL_PRESSURE,EED_LEFT_ENGINE_RPM,EED_LEFT_ENGINE_EGT,EED_LEFT_ENGINE_NOZZLE_POS,EED_LEFT_ENGINE_FUEL_FLOW,EED_RIGHT_FUEL_QTY,EED_RIGHT_ENGINE_OIL_PRESSURE,EED_RIGHT_ENGINE_RPM,EED_RIGHT_ENGINE_EGT,EED_RIGHT_ENGINE_NOZZLE_POS,EED_RIGHT_ENGINE_FUEL_FLOW,ADC_FLAP_POS,ADC_LANDING_GEAR_POS,EGI_VE,EGI_VN,EGI_VZ,EGI_ALTITUDE,EGI_RADAR_ALTITUDE,EGI_ROLL_ANGLE,EGI_PITCH_ANGLE,EGI_TRUE_HEADING,EGI_MAGNETIC_HEADING,EGI_ACCEL_X,EGI_ACCEL_Y,EGI_ACCEL_Z,EGI_ROLL_RATE_P,EGI_PITCH_RATE_Q,EGI_YAW_RATE_R,PITCH_RATE_Q,ROLL_RATE_P,YAW_RATE_R,NY_LATERAL_ACCEL,NX_LONG_ACCEL,NZ_NORMAL_ACCEL,RAIL_POS,LAT_SP,LON_SP,STAB_POS,SPEED_BRK_POS,RUD_PED_POS,RUDDER_POS,LT_RUD_PED_FORC,LT_RUD_PED_FORCE_X,LT_RUD_PED_FORCE_Z,RT_RUD_PED_FORC,RT_RUD_PED_FORCE_X,RT_RUD_PED_FORCE_Z,STATIC_PRESSURE,TOTAL_PRESSURE,TAT_DEGC,TAT_DEGF,P_A,PLA_LEFT,PLA_RIGHT,LEFT_FUEL_TEMP_C,LEFT_FUEL_TEMP_F,RIGHT_FUEL_TEMP_C,RIGHT_FUEL_TEMP_F,PARO1_TEMP,PARO1_TEMP_K,PARO2_TEMP,PARO2_TEMP_K,LEFT_ENGINE_RPM_N1,RIGHT_ENGINE_RPM_N1,PRESS_ALT_IC,ADC_AIR_GND_WOW,LT_GEAR_WOW,NOSE_WOW,RT_GEAR_WOW,AIRSPEED_IC,AIRSPEED_TIC,MACH_IC,AOA,AOSS
234:15:42:50.900000,1129.4,289.0025751639281,15.852575163928122,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,50.889999999999993,8283,22913.385826771628,6984,0,1,35,10.100959999999999,1,117,12.220939999999999,566.10000000000002,21529.5,0.88093750000000004,401.9375,554.4375,28.5,-12.25,12.900384020000001,-4.438476512,0.0390625,-4.438476512,446.8125,1339.5,29.375,96.6875,446,21.6875,1222,1400.75,30.5,96.875,449,18.6875,1288,-0.087890624,0,954.91313276799997,-1.162131521,135.21482810399999,22956,0,-0.455932612,8.4814452160000009,91.428221616000002,78.156737391999997,-0.15625,2.09375,15.21875,0.065917967999999993,-1.604003888,0.10986328000000001,-6.294696932,13.12048226257059,0.33504302186048562,0.17196828012970578,0.029998611076798909,0.52086397309956922,1.5684807886063368,20.184375425795626,10.400633925643607,-0.405678929,0.23437138550824432,-0.090465174,0.49063087901707547,128.89753574058659,125.15939604265297,-30.81720789,44.175553920869405,9.5483569507680528,43.131293091633125,13.200286865234375,21.412185668945313,58.686300468826246,137.63534084388726,21.412185668945313,65.709343759414139,65.862260557092725,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.509994506835938,294.65999450683591,96.744049029898761,96.926526762875966,20970.229415420959,0,0,0,0,396.18925135958892,611.07659998270856,0.86084917874573041,0.51521322545175252,0.13746143777101594
234:15:42:51.100000,1129.6,288.80986226590431,15.659862265904337,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,51.089999999999996,9444,22913.385826771628,6984,0,1,35,10.100959999999999,1,117,12.220939999999999,566.10000000000002,21557.5,0.88043749999999998,401.4375,553.9375,28,-12.5,12.884759028000001,-4.702148384,0.03125,-4.702148384,446.25,1339.5,29.375,96.6875,446,21.6875,1222,1400.5,30.5,96.875,449,18.6875,1282,-0.043945312,0,954.55205375999992,-1.193537904,132.6357555,22976,0,-0.477905268,8.1848143600000007,91.461180600000006,78.189696376000001,-0.125,1.78125,13.625,-0.131835936,-1.42822264,0.21972656000000002,-2.7956818,15.419294415695049,3.3223242243974198,0.17338109596724216,0.030353044987350586,0.47846426540440845,1.5597086324187543,20.196308904846415,10.285923117821962,-0.378714282,0.23437138550824432,-0.093377878,0.48668655245559478,128.90480896804678,125.15939604265297,-30.8476151,44.169543050069095,9.5205088884758524,43.131293091633125,13.200286865234375,21.412185668945313,58.465025156325808,137.23704528138646,21.412185668945313,65.673055286152987,65.83959171,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.509994506835938,294.65999450683591,96.73487767387374,96.847675025591997,20970.229415420959,0,0,0,0,396.18925135958892,610.87282674544531,0.86084917874573041,0.4531405403282438,0.16947444489710506
234:15:42:51.300000,1129.8,288.76771123831969,15.617711238319714,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,51.289999999999999,7462,22948.818897637771,6994.8000000000002,0,1,35,10.100909999999999,1,117,12.172659999999999,565.59000000000003,21584.5,0.87956250000000002,400.8125,553.3125,28,-12.5,12.8701106,-4.83398432,0.021484375,-4.83398432,445.75,1339.5,29.375,96.6875,446,21.6875,1222,1400.75,30.5,96.875,449,18.6875,1282,-0.043945312,0,954.05653887999995,-1.242566874,128.9028259,23008,0,-0.510864252,7.9156493240000003,91.510619075999998,78.239134852000007,-0.09375,1.5,11.90625,-0.197753904,-1.472167952,0.15380859199999999,-4.357040077,12.445830869805832,-1.25563665,0.17479391180477855,0.032125214540103642,0.45603797373093613,1.5421643200435966,20.221667547829338,9.9392603088903684,-0.315268054,0.23576228318674186,-0.09454296,0.52810198135101416,128.91142812488059,125.15939604265297,-30.87526329,44.146094096082457,9.4111200281266623,43.131293091633125,13.174896240234375,21.335586547851563,58.259555223289695,136.86719940192145,21.335586547851563,65.645835738996254,65.825989637559104,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.319992065429688,295.46999206542966,21.509994506835938,294.65999450683591,96.771573535289221,96.784030243082839,21015.81786,0,0,0,0,395.05171577719364,609.56191645855097,0.85926807267086014,0.40281133617404663,0.13954924258359114
234:15:42:51.500000,1130,288.68805180768697,15.538051807686998,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,42,51.489999999999995,8624,22982.611548556408,7005.1000000000004,0,1,35,10.100869999999999,1,117,12.125189999999998,565.25,21603.5,0.8788125,400.25,552.8125,27.5,-12.75,12.855462168000001,-5.009765568,0.013671875,-5.009765568,445.1875,1340.25,29.375,96.6875,446,21.6875,1222,1401,30.5,96.875,449,18.6875,1284,0,0,953.79102345599995,-1.285161626,125.84192310399999,23028,0,-0.461425776,7.6135253040000004,91.543578060000002,78.272093835999996,-0.34375,1.3125,10.90625,0.39550780800000002,-1.6479492,0.13183593599999999,-15.43257433,15.469268592936828,0.72700475926342278,0.17655993160169814,0.035669553645613306,0.41328785522837741,1.5290060857622265,20.238076081524174,9.6668221403139576,-0.243891047,0.23437138550824432,-0.096581853,0.52810198135101416,128.91573422070275,125.15939604265297,-30.89323732,44.155723976986636,9.4561893051838268,43.131293091633125,13.150985717773438,21.272994995117188,58.061987979985744,136.51157836397434,21.272994995117188,65.614076148790161,65.803318239260193,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.319992065429688,295.46999206542966,21.48999023,294.63999023437498,96.725708056576806,96.855554425573757,21058.813898942357,0,0,0,0,394.18955940166387,608.62107585792535,0.85819766016512378,0.36758089326611021,0.10823217039502708
234:15:42:51.700000,1130.2,288.53995825434146,15.389958254341479,7,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,51.689999999999998,9785,23016.076115485539,7015.3000000000002,0,1,35,10.100819999999999,1,117,12.076979999999999,564.94999999999993,21629.5,0.87831250000000005,399.8125,552.375,27.5,-12.75,12.841790300000001,-5.185546816,0.00390625,-5.185546816,444.6875,1341,29.375,96.6875,446,21.6875,1222,1401.5,30.5,96.875,449,18.6875,1280,0.043945312,0,953.44739731199991,-1.324771923,120.9477754,23060,0,-0.346069332,7.2509764800000003,91.565550716000004,78.294066491999999,-0.21875,1.0625,9.34375,0.52734374399999995,-1.911621072,0.15380859199999999,-12.55697923,1.9262665603994265,10.111253734366699,0.1790323593173877,0.036023987556163206,0.34986349908933434,1.5231579816371692,20.239567766405525,9.5394594051590431,-0.218512556,0.23437138550824432,-0.100368369,0.47485357277119533,128.92535047723717,125.15939604265297,-30.93334088,44.170928963206428,9.5269366386194356,43.131293091633125,13.150985717773438,21.272994995117188,57.892080150744349,136.20574427133982,21.272994995117188,65.550545842694532,65.767040692270811,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.319992065429688,295.46999206542966,21.48999023,294.63999023437498,96.755843329021246,96.830607389533185,21058.813898942357,0,0,0,0,394.18955940166387,608.46494812863682,0.85819766016512378,0.29879764758870841,0.10475249570740885
234:15:42:51.900000,1130.4,288.48469929715191,15.334699297151928,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,15,42,51.889999999999993,7803,23047.900262467167,7025,0,1,35,10.100769999999999,1,117,12.029549999999999,564.71000000000004,21654,0.8778125,399.375,551.9375,27.5,-12.75,12.82811843,-5.361328064,0,-5.361328064,444.1875,1341.25,29.375,96.6875,445,21.6875,1222,1402,30.5,96.875,449,18.6875,1276,0.043945312,0,953.2620063999999,-1.362389405,117.41069470399999,23076,0,-0.258178708,6.8554686719999998,91.587523372000007,78.316039148000002,-0.34375,0.71875,6.71875,0.39550780800000002,-2.043457008,0.087890624000000001,-4.452518821,28.46255467581409,1.1722428493230552,0.17514711576416175,0.035669553645613306,0.29309694829085586,1.527544059730964,20.239567766405525,9.471138997559386,-0.193134064,0.23437138550824432,-0.103572344,0.46302059308679588,128.93664292217491,125.15939604265297,-30.98037234,44.170928963206428,9.5269366386194356,43.131293091633125,13.128585815429688,21.21728516,57.741929045833317,135.93547228249997,21.21728516,65.491540172694158,65.726223595194881,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.48999023,294.63999023437498,96.723088485209587,96.82470076317253,21099.15099534683,0,0,0,0,393.44510126243784,607.70566728103165,0.85732119721682609,0.21491564066504765,0.085266317456749618
234:15:42:52.100000,1130.6,288.42951559023606,15.279515590236088,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,42,52.089999999999996,8965,23047.900262467167,7025,0,1,35,10.100769999999999,1,117,12.029549999999999,564.71000000000004,21677.5,0.87706249999999997,398.8125,551.4375,27.5,-12.75,12.814446564000001,-5.537109312,0,-5.537109312,443.75,1341.5,29.375,96.6875,445,21.6875,1220,1402.25,30.5,96.875,450,18.6875,1282,0.087890624000000001,0,953.04994799999997,-1.456257666,111.6537287,23104,0,-0.181274412,6.4599608640000001,91.609496027999995,78.338011804000004,-0.21875,0.5,6.09375,0.21972656000000002,-1.97753904,0.10986328000000001,-6.019493495,17.668132391577615,1.4614573351737761,0.18256439891122866,0.035315119735061629,0.24474025686992817,1.5290060857622265,20.238076081524174,9.4036620517819465,-0.164583261,0.23437138550824432,-0.105902507,0.46302059308679588,128.94362749470378,125.15939604265297,-31.00942847,44.151133844439236,9.4347324282794798,43.131293091633125,13.10699462890625,21.16558837890625,57.603631975520543,135.68653755593698,21.16558837890625,65.437062120670078,65.708081016530514,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.48999023,294.63999023437498,96.730947625012703,96.839140455531449,21138.084560955776,0,0,0,0,392.77064237300431,607.04103598883262,0.8565625880491512,0.1427771147107002,0.11727932458283163
234:15:42:52.300000,1130.8,288.32269826265536,15.172698262655388,7,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,49.99999999999995,0.002172691,50.020367981532978,234,15,42,52.289999999999999,6983,23078.74015748029,7034.3999999999996,0,1,35,10.100719999999999,1,117,11.98138,564.50999999999999,21700.5,0.87643749999999998,398.3125,550.9375,27,-13,12.801751258000001,-5.71289056,0,-5.71289056,443.25,1341,29.28125,96.6875,445,21.6875,1220,1402.5,30.5,96.78125,450,18.6875,1280,0.087890624000000001,0,952.95249267199995,-1.530689783,108.04043661999999,23124,0,-0.120849608,6.0754393840000001,91.625975519999997,78.354491296000006,-0.375,0.375,5.28125,0.39550780800000002,-1.889648416,0.13183593599999999,-0.50980835,-9.492832939,6.203052721620935,0.17444070784539356,0.039213892751121193,0.20689588967094252,1.5363162159185393,20.232109341998783,9.2518389237827101,-0.13920477,0.23437138550824432,-0.10765013,0.46104842980605554,128.94895411344601,125.15939604265297,-31.0315702,44.127851019223421,9.3251698010501762,43.131293091633125,13.10699462890625,21.16558837890625,57.481140284672094,135.46605251240976,21.16558837890625,65.391655497866338,65.685401371210688,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.48999023,294.63999023437498,96.713266356152516,96.879200320088984,21138.084560955776,0,0,0,0,392.77064237300431,606.92861943250762,0.8565625880491512,0.10083611124886893,0.091529731894461008
234:15:42:52.500000,1131,288.30750806596456,15.157508065964578,7,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,52.489999999999995,8144,23107.939632545909,7043.3000000000002,0,1,35,10.100669999999999,1,117,11.93398,564.37,21722.5,0.87606249999999997,397.9375,550.625,27,-13,12.79003251,-5.844726496,0,-5.844726496,442.8125,1340.75,29.28125,96.6875,445,21.6875,1220,1403,30.5,96.78125,449,18.6875,1272,0.13183593599999999,0,952.8580885,-1.622124712,101.62948401999999,23148,0,-0.076904296,5.8117675120000003,91.631468683999998,78.359984460000007,-0.65625,0.28125,4.46875,0.30761718399999999,-1.911621072,0.021972656,-10.87767662,1.526473142464738,1.1684373955618526,0.17655993160169814,0.039213892751121193,0.17605973861991586,1.5582466063874918,20.223159232710689,9.1253196504500096,-0.104309345,0.23576228318674186,-0.108523941,0.44724328684091574,128.95128588019423,125.15939604265297,-31.04125823,44.087285601304536,9.131281834147666,43.131293091633125,13.086196899414063,21.109390258789063,57.362599938689712,135.25267988964148,21.109390258789063,65.368949382040228,65.671792826683728,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.48999023,294.63999023437498,96.698209632111542,96.817482531700463,21175.636488526954,0,0,0,0,391.97558876363206,606.09415919790445,0.85553828924566444,0.052184547233146361,0.10336062583236583
234:15:42:52.700000,1131.2,288.26067683805871,15.110676838058737,7,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,52.689999999999998,9306,23135.826771653519,7051.8000000000002,0,1,35,10.10061,1,117,11.885829999999999,564.28000000000009,21742.5,0.87550000000000006,397.5,550.1875,26.5,-13.25,12.77831377,-5.976562432,0,-5.976562432,442.4375,1340.5,29.1875,96.6875,445,21.6875,1220,1403.75,30.5,96.78125,449,18.6875,1280,0.13183593599999999,0,952.83496044799995,-1.651116833,99.412985547999995,23156,0,-0.032958984,5.4217528680000004,91.631468683999998,78.359984460000007,-0.59375,0.125,3.65625,0.15380859199999999,-1.97753904,0,-17.77461175,-4.145595974,0.74603202806937929,0.1709086682515526,0.035315119735061629,0.15748796582782099,1.5655567365438117,20.220175862947993,9.091581177561288,-0.096378566,0.23576228318674186,-0.110271564,0.43343814387577595,128.95461842360584,125.15939604265297,-31.05509934,44.087285601304536,9.131281834147666,43.131293091633125,13.067398071289063,21.064590454101563,57.244059592707359,135.03930726687327,21.064590454101563,65.337157685090403,65.658183714884004,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.48999023,294.63999023437498,96.716540177513593,96.735532713064927,21209.620848220446,0,0,0,0,391.39026846698243,605.51961791287533,0.85488060753481521,0.006888263,0.099880951144747598
234:15:42:52.900000,1131.4,288.16070075779658,15.010700757796599,7,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,42,52.889999999999993,7324,23161.74540682412,7059.6999999999998,0,1,35,10.10055,1,117,11.83845,564.23000000000002,21763,0.87512500000000004,397.1875,549.875,26.5,-13.25,12.767571588000001,-6.108398368,0,-6.108398368,442.0625,1340.5,29.28125,96.6875,445,21.6875,1218,1404.75,30.5,96.78125,449,18.6875,1276,0.175781248,0,952.78217468799994,-1.798619469,90.358801271999994,23188,0,-0.043945312,5.0262450599999999,91.642455011999999,78.370970787999994,-0.53125,-0.0625,2.78125,-0.153808592,-1.999511696,0.065917967999999993,-9.203990413,13.795133655335349,-2.728347256,0.17761954347985132,0.037087289287816461,0.13190797688776534,1.5684807886063368,20.217192493185298,9.0291650027171571,-0.085275476,0.23437138550824432,-0.111436646,0.43343814387577595,128.95728568515946,125.15939604265297,-31.06617314,44.106132745896154,9.2218491660975239,43.131293091633125,13.067398071289063,21.064590454101563,57.129470591591044,134.83304706486388,21.064590454101563,65.314447094389323,65.649110658826757,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.29998779296875,295.44998779296873,21.469985961914063,294.61998596191404,96.700173286762521,96.840453368402507,21209.620848220446,0,0,0,0,391.39026846698243,605.41460406139083,0.85488060753481521,-0.018276339,0.088050057
234:15:42:53.100000,1131.6,288.11157163698294,14.961571636982967,7,0.001929473,50.003394663588786,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.016973317944142,234,15,42,53.089999999999996,8485,23161.74540682412,7059.6999999999998,0,1,35,10.10055,1,117,11.83845,564.23000000000002,21781,0.87462499999999999,396.75,549.4375,26.5,-13.25,12.757805968000001,-6.240234304,0,-6.240234304,441.6875,1341,29.28125,96.6875,445,21.6875,1218,1406,30.5,96.78125,449,18.6875,1274,0.175781248,0,952.77466873599997,-1.881768483,85.72190788799999,23200,0,-0.071411132,4.6362304160000001,91.653441340000001,78.381957115999995,-0.46875,0.09375,2.34375,-0.197753904,-1.999511696,0.043945312,-11.2539752,-13.69066383,-0.125416883,0.1790323593173877,0.035315119735061629,0.11964359862883533,1.5640947105125491,20.220175862947993,9.027478079072722,-0.080517009,0.23576228318674186,-0.112601727,0.47682573605193568,128.9612886226671,125.15939604265297,-31.08278536,44.068585477289396,9.0405631579455505,43.131293091633125,13.049697875976563,21.022186279296875,57.010930245608662,134.6196744420956,21.022186279296875,65.291734643408347,65.640037351089731,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.681194631871747,96.773540170708586,21241.655313549523,0,0,0,0,390.8330671695258,604.85853975119949,0.85424872503827565,-0.0333751,0.091529731894461008
234:15:42:53.300000,1131.8,288.01847291442311,14.868472914423137,7,0.001929473,49.99999999999995,0.001925817,50.003394663588786,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,53.289999999999999,9647,23186.023622047222,7067.1000000000004,0,1,35,10.100480000000001,1,117,11.790309999999998,564.18000000000006,21799,0.87431250000000005,396.5,549.125,26.5,-13.25,12.74804035,-6.37207024,0,-6.37207024,441.3125,1342,29.28125,96.6875,445,21.6875,1218,1408,30.5,96.78125,449,18.6875,1274,0.21972656000000002,0,952.78089318399998,-1.932426031,78.920119451999994,23220,0,-0.08239746,4.251708936,91.64794818,78.376463951999995,-0.34375,0.03125,1.9375,-0.065917968,-1.911621072,-0.021972656,-15.10682333,6.9236842845830324,6.9375052975312883,0.17373429992662537,0.039568327,0.11228497167347662,1.5611706584500169,20.223159232710689,8.9110803476066422,-0.067827763,0.23576228318674186,-0.114640621,0.47288140949045498,128.96295723776765,125.15939604265297,-31.08970765,44.109739260264192,9.2390829551494313,43.131293091633125,13.049697875976563,21.022186279296875,56.904243934224539,134.42763908160418,21.022186279296875,65.273563344902414,65.635500602896414,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.688392554991538,96.783374546932691,21241.655313549523,0,0,0,0,390.8330671695258,604.76080659379113,0.85424872503827565,-0.085381944,0.095705341519604303
234:15:42:53.500000,1132,287.98290288357794,14.832902883577958,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,42,53.489999999999995,7665,23208.33333333331,7073.9000000000005,0,1,35,10.10041,1,117,11.742929999999998,564.19000000000005,21815,0.87381249999999999,396.125,548.75,26,-13.5,12.73827473,-6.459960864,0,-6.459960864,441,1343.25,29.28125,96.6875,445,21.6875,1216,1410,30.5,96.78125,449,18.6875,1274,0.21972656000000002,0,952.79236569599993,-1.99710575,74.103014567999992,23232,0,-0.115356444,3.8562011279999999,91.631468683999998,78.359984460000007,-0.3125,-0.0625,1.21875,-0.263671872,-1.97753904,-0.087890624,-6.384559279,4.924717195,-7.374806298,0.17302789200785718,0.040277194482774448,0.10142223664413841,1.5611706584500169,20.221667547829338,8.7364837504075155,-0.03927696,0.23576228318674186,-0.115514432,0.44921545012165609,128.96529401498924,125.15939604265297,-31.09939939,44.077026779087049,9.0816213270537549,43.131293091633125,13.033599853515625,20.980697631835937,56.79360627797432,134.22849130035377,20.980697631835937,65.269020334648076,65.626426917970534,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.723743364749211,96.782063181285437,21270.820672536782,0,0,0,0,390.25927842493479,604.15660185086642,0.85353833128181278,-0.103835986,0.14302891727120937
234:15:42:53.700000,1132.2,287.92929209613681,14.779292096136828,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,53.689999999999998,8826,23229.330708661393,7080.3000000000002,0,1,35,10.100329999999998,1,117,11.694789999999999,564.19000000000005,21830,0.87343749999999998,395.8125,548.4375,26,-13.5,12.730462232000001,-6.547851488,0,-6.547851488,440.6875,1343.75,29.1875,96.6875,445,21.6875,1216,1412.75,30.375,96.78125,449,18.6875,1272,0.21972656000000002,0,952.8254407039999,-2.107896729,66.791050236000004,23252,0,-0.186767576,3.4442138280000001,91.631468683999998,78.359984460000007,-0.375,-0.03125,1.21875,-0.373535152,-2.131347632,0.021972656,-16.19640428,-1.32205496,-0.460296814,0.17408750388601035,0.037796157108918038,0.081448820622451734,1.5582466063874918,20.221667547829338,8.6597287245856833,-0.021829248,0.23437138550824432,-0.117262055,0.44921545012165609,128.96796564065764,125.15939604265297,-31.11047643,44.108386197210294,9.2326209261450902,43.131293091633125,13.018585205078125,20.945587158203125,56.68296862,134.02934351910338,20.945587158203125,65.232673582692883,65.617352981806192,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.696246057209393,96.845048843815036,21298.049546544498,0,0,0,0,389.80434994171532,603.70088306171181,0.85303753593801868,-0.15416519,0.11519151977026354
234:15:42:53.900000,1132.4,287.83615976239355,14.686159762393572,7,0.001929473,49.99999999999995,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172692,50.016973317944142,234,15,42,53.889999999999993,6845,23247.703412073468,7085.9000000000005,0,1,35,10.100249999999999,1,117,11.647419999999999,564.20000000000005,21844,0.87306249999999996,395.5,548.125,26,-13.5,12.722649736000001,-6.635742112,0,-6.635742112,440.4375,1344,29.1875,96.6875,445,21.6875,1216,1414.5,30.375,96.78125,449,18.6875,1276,0.21972656000000002,0,952.85436607999998,-2.185906378,61.197872631999999,23260,0,-0.280151364,3.0102538719999998,91.64794818,78.376463951999995,-0.40625,-0.28125,0.28125,-0.461425776,-2.175292944,0.10986328000000001,-7.401127078,27.363122776493697,3.3717951232929408,0.17691313556108312,0.037441723198366361,0.057620885719385839,1.5494744501999094,20.229125972236087,8.6639460336967744,-0.013898469,0.23437138550824432,-0.118427136,0.47682573605193568,128.97264361219322,125.15939604265297,-31.1298632,44.050033427691389,8.949692800558557,43.131293091633125,13.018585205078125,20.945587158203125,56.576282310339948,133.8373081586119,20.945587158203125,65.219042328316675,65.603741606873868,-52.38303445,-62.28946201,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.683157595527831,96.806985206920146,21298.049546544498,0,0,0,0,389.80434994171532,603.60323995818146,0.85303753593801868,-0.199461474,0.10544843064493392
234:15:42:54.100000,1132.6,287.79473063910416,14.644730639104182,7,0.001929473,50.003394663588786,0.001925817,49.99999999999995,0.001999175,50.003394663588786,0.002172691,50.020367981532978,234,15,42,54.089999999999996,8006,23247.703412073468,7085.9000000000005,0,1,35,10.100249999999999,1,117,11.647419999999999,564.20000000000005,21857,0.87281249999999999,395.3125,547.875,26,-13.5,12.714837240000001,-6.723632736,0,-6.723632736,440.1875,1344,29.1875,96.6875,445,21.6875,1216,1416,30.375,96.78125,449,18.6875,1280,0.26367187199999997,0,952.91154556799995,-2.290692214,54.208004413999994,23276,0,-0.346069332,2.565307588,91.664427668000002,78.392943443999997,-0.25,-0.5625,-0.21875,-0.32958984,-2.219238256,0.021972656,-15.91558445,23.515111128872377,-0.0416969,0.17867915535800272,0.036732855377264784,0.026434323860961229,1.5363162159185393,20.233601026880127,8.7162406666742882,-0.015484625,0.23437138550824432,-0.119883489,0.4827422258941283,128.97699043702681,125.15939604265297,-31.14786741,44.037310651695741,8.8868602823267189,43.131293091633125,13.00549316,20.910491943359375,56.465644654089729,133.63816037736152,20.910491943359375,65.173600007343964,65.585592229277211,-52.38685861,-62.2963455,-62.24066597,-80.03319875,22.279998779296875,295.42999877929685,21.469985961914063,294.61998596191404,96.641952090704294,96.822732047849811,21321.812557326422,0,0,0,0,389.30543499734677,603.04662218467445,0.85239392004935988,-0.209527314,0.097793146332172398
